source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,is_malicious,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
VeReMi,LuST_urban_low,veremi_type2,10897.655,ve_veremi_type2_217,Normal,normal,3645.104,5184.27,37.497,98.87,0.0,3,3,0.0,7.9,0,-52.8,1.0,0.7925,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.655,ve_veremi_type2_217,Normal,normal,3645.104,5184.27,37.497,98.87,0.0,4,4,0.0,7.9,0,-58.44,1.0,0.7925,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.655,ve_veremi_type2_217,Normal,normal,3645.104,5184.27,37.497,98.87,0.0,5,5,0.0,7.9,0,-58.47,1.0,0.7925,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10898.655,ve_veremi_type2_217,Normal,normal,3639.318,5221.362,37.531,98.87,0.034,15,6,0.6,1.2,4,-32.68,0.9392,0.7875,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10898.655,ve_veremi_type2_217,Normal,normal,3639.318,5221.362,37.531,98.87,0.0,16,7,0.5625,1.2,3,-46.27,0.9068,0.7875,0.9392,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10898.655,ve_veremi_type2_217,Normal,normal,3639.318,5221.362,37.531,98.87,0.0,17,8,0.5294,1.2,3,-56.79,0.8871,0.7875,0.9068,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10899.655,ve_veremi_type2_217,Normal,normal,3633.537,5258.422,37.564,98.87,0.032,27,9,0.6667,3.0,5,-42.92,0.861,0.7841,0.8871,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10899.655,ve_veremi_type2_217,Normal,normal,3633.537,5258.422,37.564,98.87,0.0,28,10,0.6429,3.0,5,-39.67,0.8448,0.7841,0.861,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10899.655,ve_veremi_type2_217,Normal,normal,3633.537,5258.422,37.564,98.87,0.0,29,11,0.6207,3.0,5,-56.66,0.8355,0.7841,0.8448,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10852.099,ve_veremi_type2_157,Normal,normal,3644.075,5190.867,35.927,98.87,0.0,1,1,0.0,10.8,1,-48.0,1.0,0.7913,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10852.099,ve_veremi_type2_157,Normal,normal,3644.075,5190.867,35.927,98.87,0.0,2,2,0.0,10.8,1,-56.23,1.0,0.7913,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10853.099,ve_veremi_type2_157,Normal,normal,3638.534,5226.391,36.053,98.87,0.126,12,3,0.75,12.8,6,-46.93,0.9325,0.7866,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10854.099,ve_veremi_type2_157,Normal,normal,3632.995,5261.898,35.988,98.87,-0.064,22,4,0.8182,7.2,5,-40.78,0.8791,0.7838,0.9325,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10854.099,ve_veremi_type2_157,Normal,normal,3632.995,5261.898,35.988,98.87,0.0,23,5,0.7826,7.2,5,-47.05,0.8449,0.7838,0.8791,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10855.099,ve_veremi_type2_157,Normal,normal,3627.456,5297.406,35.932,98.87,-0.056,33,6,0.8182,5.9,5,-50.47,0.8178,0.7809,0.8449,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10856.099,ve_veremi_type2_157,Normal,normal,3622.532,5333.003,36.043,96.58,0.111,43,7,0.8372,9.0,6,-42.81,0.7971,0.7786,0.8178,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10856.099,ve_veremi_type2_157,Normal,normal,3622.532,5333.003,36.043,96.58,0.0,44,8,0.8182,9.0,6,-56.19,0.7844,0.7786,0.7971,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10857.099,ve_veremi_type2_157,Normal,normal,3618.41,5368.723,36.013,96.58,-0.029,54,9,0.8333,5.6,5,-44.81,0.774,0.7767,0.7844,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10857.099,ve_veremi_type2_157,Normal,normal,3618.41,5368.723,36.013,96.58,0.0,55,10,0.8182,5.6,5,-54.15,0.7682,0.7767,0.774,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10858.099,ve_veremi_type2_157,Normal,normal,3614.293,5404.396,35.956,96.58,-0.057,65,11,0.8308,7.8,6,-42.54,0.763,0.7756,0.7682,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10858.099,ve_veremi_type2_157,Normal,normal,3614.293,5404.396,35.956,96.58,0.0,66,12,0.8182,7.8,6,-46.59,0.7604,0.7756,0.763,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10859.099,ve_veremi_type2_157,Normal,normal,3610.172,5440.102,35.983,96.58,0.026,76,13,0.8289,11.7,5,-55.64,0.7577,0.7741,0.7604,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10859.099,ve_veremi_type2_157,Normal,normal,3610.172,5440.102,35.983,96.58,0.0,77,14,0.8182,11.7,5,-55.72,0.7568,0.7741,0.7577,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10860.099,ve_veremi_type2_157,Normal,normal,3606.051,5475.808,36.015,96.58,0.033,87,15,0.8276,10.5,5,-57.68,0.7552,0.7719,0.7568,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.099,ve_veremi_type2_157,Normal,normal,3602.964,5511.613,35.96,94.68,-0.055,97,16,0.8351,3.1,5,-40.06,0.7535,0.7628,0.7552,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.099,ve_veremi_type2_157,Normal,normal,3602.964,5511.613,35.96,94.68,0.0,98,17,0.8265,3.1,5,-53.41,0.7531,0.7628,0.7535,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.099,ve_veremi_type2_157,Normal,normal,3600.03,5547.427,35.975,94.68,0.015,108,18,0.8333,4.4,7,-47.66,0.7522,0.758,0.7531,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.099,ve_veremi_type2_157,Normal,normal,3600.03,5547.427,35.975,94.68,0.0,109,19,0.8257,4.4,7,-56.87,0.7522,0.758,0.7522,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.099,ve_veremi_type2_157,Normal,normal,3597.097,5583.232,35.994,94.68,0.019,119,20,0.8319,8.5,6,-51.32,0.7517,0.7561,0.7522,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.099,ve_veremi_type2_157,Normal,normal,3597.097,5583.232,35.994,94.68,0.0,120,21,0.825,8.5,6,-51.07,0.7519,0.7561,0.7517,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10864.099,ve_veremi_type2_157,Normal,normal,3594.164,5619.034,35.993,94.68,-0.001,130,22,0.8308,10.1,7,-53.21,0.7516,0.756,0.7519,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10865.099,ve_veremi_type2_157,Normal,normal,3591.709,5654.9,35.982,92.39,-0.011,140,23,0.8357,7.7,6,-57.51,0.7509,0.7561,0.7516,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10866.099,ve_veremi_type2_157,Normal,normal,3590.21,5690.79,35.923,92.39,-0.059,150,24,0.84,4.3,6,-56.41,0.75,0.757,0.7509,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10867.099,ve_veremi_type2_157,Normal,normal,3588.71,5726.712,36.05,92.39,0.127,160,25,0.8438,14.3,7,-52.63,0.7491,0.758,0.75,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10868.099,ve_veremi_type2_157,Normal,normal,3587.728,5762.632,35.918,90.06,-0.133,170,26,0.8471,13.2,5,-53.81,0.7481,0.7625,0.7491,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10870.099,ve_veremi_type2_157,Normal,normal,3587.658,5834.526,35.916,90.06,-0.001,190,27,0.8579,7.9,5,-49.38,0.7465,0.7687,0.7481,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10872.099,ve_veremi_type2_157,Normal,normal,3588.565,5906.375,35.96,87.56,0.022,210,28,0.8667,14.8,6,-51.74,0.7445,0.7721,0.7465,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10874.099,ve_veremi_type2_157,Normal,normal,3593.148,5978.134,36.046,85.74,0.043,230,29,0.8739,11.7,7,-37.01,0.7425,0.7781,0.7445,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10876.099,ve_veremi_type2_157,Normal,normal,3599.781,6049.737,36.025,83.97,-0.011,250,30,0.88,3.2,5,-38.73,0.7406,0.7845,0.7425,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,3643.755,5192.921,37.173,98.87,0.0,1,1,0.0,4.8,1,-44.09,1.0,0.7911,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,3643.755,5192.921,37.173,98.87,0.0,2,2,0.0,4.8,1,-57.4,1.0,0.7911,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,3643.755,5192.921,37.173,98.87,0.0,3,3,0.0,4.8,1,-57.2,1.0,0.7911,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.579,ve_veremi_type2_163,Normal,normal,3638.026,5229.649,37.223,98.87,0.05,13,4,0.6923,9.2,6,-47.1,0.9377,0.7861,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.579,ve_veremi_type2_163,Normal,normal,3638.026,5229.649,37.223,98.87,0.0,14,5,0.6429,9.2,6,-58.91,0.8985,0.7861,0.9377,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.579,ve_veremi_type2_163,Normal,normal,3632.295,5266.385,37.242,98.87,0.019,24,6,0.75,3.2,6,-44.71,0.8615,0.7833,0.8985,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.579,ve_veremi_type2_163,Normal,normal,3632.295,5266.385,37.242,98.87,0.0,25,7,0.72,3.2,6,-50.75,0.8382,0.7833,0.8615,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10864.579,ve_veremi_type2_163,Normal,normal,3626.563,5303.13,37.275,98.87,0.032,35,8,0.7714,4.9,7,-43.69,0.8173,0.7805,0.8382,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10864.579,ve_veremi_type2_163,Normal,normal,3626.563,5303.13,37.275,98.87,0.0,36,9,0.75,4.9,6,-50.46,0.8046,0.7805,0.8173,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10865.579,ve_veremi_type2_163,Normal,normal,3621.725,5339.996,37.256,96.58,-0.019,46,10,0.7826,13.3,7,-52.7,0.7928,0.7782,0.8046,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10866.579,ve_veremi_type2_163,Normal,normal,3617.464,5376.914,37.218,96.58,-0.037,56,11,0.8036,3.5,7,-48.67,0.7826,0.7761,0.7928,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10867.579,ve_veremi_type2_163,Normal,normal,3613.204,5413.831,37.221,96.58,0.002,66,12,0.8182,4.5,6,-30.0,0.7675,0.7751,0.7826,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10867.579,ve_veremi_type2_163,Normal,normal,3613.204,5413.831,37.221,96.58,0.0,67,13,0.806,4.5,6,-48.69,0.7647,0.7751,0.7675,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10868.579,ve_veremi_type2_163,Normal,normal,3608.941,5450.768,37.269,96.58,0.048,77,14,0.8182,12.7,7,-47.49,0.7616,0.7736,0.7647,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10869.579,ve_veremi_type2_163,Normal,normal,3604.921,5487.725,37.231,94.68,-0.038,87,15,0.8276,7.0,6,-42.84,0.7587,0.7687,0.7616,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10870.579,ve_veremi_type2_163,Normal,normal,3601.888,5524.746,37.207,94.68,-0.024,97,16,0.8351,7.1,6,-53.79,0.7559,0.7609,0.7587,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10871.579,ve_veremi_type2_163,Normal,normal,3598.853,5561.799,37.228,94.68,0.021,107,17,0.8411,3.0,6,-53.93,0.7534,0.757,0.7559,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10871.579,ve_veremi_type2_163,Normal,normal,3598.853,5561.799,37.228,94.68,0.0,108,18,0.8333,3.0,6,-54.59,0.7524,0.757,0.7534,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10872.579,ve_veremi_type2_163,Normal,normal,3595.818,5598.841,37.163,94.68,-0.065,118,19,0.839,6.3,6,-55.22,0.7512,0.7554,0.7524,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10872.579,ve_veremi_type2_163,Normal,normal,3595.818,5598.841,37.163,94.68,0.0,119,20,0.8319,6.3,6,-52.31,0.7509,0.7554,0.7512,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10873.579,ve_veremi_type2_163,Normal,normal,3592.784,5635.879,37.2,94.68,0.037,129,21,0.8372,9.4,6,-55.22,0.7503,0.7558,0.7509,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10874.579,ve_veremi_type2_163,Normal,normal,3590.953,5673.0,37.193,92.39,-0.006,139,22,0.8417,1.1,5,-54.35,0.7495,0.7565,0.7503,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10875.579,ve_veremi_type2_163,Normal,normal,3589.401,5710.157,37.197,92.39,0.003,149,23,0.8456,10.5,5,-55.08,0.7485,0.758,0.7495,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10875.579,ve_veremi_type2_163,Normal,normal,3589.401,5710.157,37.197,92.39,0.0,150,24,0.84,10.5,5,-54.1,0.7484,0.758,0.7485,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10876.579,ve_veremi_type2_163,Normal,normal,3587.851,5747.288,37.194,92.39,-0.003,160,25,0.8438,7.1,7,-48.11,0.7479,0.76,0.7484,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10878.579,ve_veremi_type2_163,Normal,normal,3587.67,5821.639,37.173,90.06,-0.011,180,26,0.8556,14.3,5,-40.82,0.7465,0.768,0.7479,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10879.579,ve_veremi_type2_163,Normal,normal,3587.634,5858.815,37.198,90.06,0.025,190,27,0.8579,9.2,6,-30.42,0.7386,0.7691,0.7465,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.579,ve_veremi_type2_163,Normal,normal,3592.557,5970.196,37.204,85.74,0.002,220,28,0.8727,11.5,5,-54.82,0.7385,0.7773,0.7386,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10883.579,ve_veremi_type2_163,Normal,normal,3595.318,6007.271,37.213,85.74,0.01,230,29,0.8739,8.8,7,-58.9,0.7383,0.7801,0.7385,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10881.73,ve_veremi_type2_193,Normal,normal,3645.478,5181.875,31.794,98.87,0.0,1,1,0.0,11.2,0,-30.0,0.9932,0.7928,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.73,ve_veremi_type2_193,Normal,normal,3640.59,5213.211,31.725,98.87,-0.069,11,2,0.8182,0.6,7,-32.19,0.9149,0.7884,0.9932,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.73,ve_veremi_type2_193,Normal,normal,3640.59,5213.211,31.725,98.87,0.0,12,3,0.75,0.6,6,-56.43,0.8729,0.7885,0.9149,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10883.73,ve_veremi_type2_193,Normal,normal,3635.703,5244.538,31.712,98.87,-0.014,22,4,0.8182,5.7,7,-43.47,0.8374,0.7846,0.8729,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10884.73,ve_veremi_type2_193,Normal,normal,3630.815,5275.875,31.819,98.87,0.108,32,5,0.8438,1.3,7,-45.5,0.8102,0.7825,0.8374,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10885.73,ve_veremi_type2_193,Normal,normal,3625.925,5307.223,31.812,98.87,-0.007,42,6,0.8571,4.8,5,-51.04,0.79,0.7802,0.8102,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10886.73,ve_veremi_type2_193,Normal,normal,3621.879,5338.658,31.695,96.58,-0.117,52,7,0.8654,15.1,7,-50.24,0.7751,0.7783,0.79,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10886.73,ve_veremi_type2_193,Normal,normal,3621.879,5338.658,31.695,96.58,0.0,53,8,0.8491,15.1,7,-55.68,0.7662,0.7783,0.7751,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10887.73,ve_veremi_type2_193,Normal,normal,3618.243,5370.165,31.764,96.58,0.069,63,9,0.8571,10.8,7,-53.26,0.7592,0.7765,0.7662,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10888.73,ve_veremi_type2_193,Normal,normal,3614.606,5401.679,31.796,96.58,0.033,73,10,0.863,12.6,7,-45.94,0.7538,0.7757,0.7592,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10888.73,ve_veremi_type2_193,Normal,normal,3614.606,5401.679,31.796,96.58,0.0,74,11,0.8514,12.6,7,-46.26,0.751,0.7757,0.7538,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10889.73,ve_veremi_type2_193,Normal,normal,3610.972,5433.172,31.759,96.58,-0.037,84,12,0.8571,11.0,6,-47.91,0.7486,0.7746,0.751,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10890.73,ve_veremi_type2_193,Normal,normal,3607.333,5464.697,31.803,96.58,0.044,94,13,0.8617,10.1,6,-32.29,0.7397,0.7733,0.7486,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10890.73,ve_veremi_type2_193,Normal,normal,3607.333,5464.697,31.803,96.58,0.0,95,14,0.8526,10.1,6,-47.75,0.741,0.7733,0.7397,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10891.73,ve_veremi_type2_193,Normal,normal,3604.222,5496.256,31.721,94.68,-0.082,105,15,0.8571,10.7,6,-42.48,0.7416,0.7667,0.741,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10892.73,ve_veremi_type2_193,Normal,normal,3601.632,5527.869,31.767,94.68,0.046,115,16,0.8609,14.2,7,-44.12,0.7416,0.7602,0.7416,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10893.73,ve_veremi_type2_193,Normal,normal,3599.042,5559.488,31.804,94.68,0.036,125,17,0.864,0.6,7,-30.0,0.7346,0.7571,0.7416,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10893.73,ve_veremi_type2_193,Normal,normal,3599.042,5559.488,31.804,94.68,0.0,126,18,0.8571,0.6,7,-55.27,0.7371,0.7571,0.7346,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10894.73,ve_veremi_type2_193,Normal,normal,3596.452,5591.109,31.759,94.68,-0.044,136,19,0.8603,10.3,5,-52.99,0.7385,0.7558,0.7371,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10895.73,ve_veremi_type2_193,Normal,normal,3593.862,5622.718,31.705,94.68,-0.054,146,20,0.863,7.3,7,-58.49,0.7393,0.7559,0.7385,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10895.73,ve_veremi_type2_193,Normal,normal,3593.862,5622.718,31.705,94.68,0.0,147,21,0.8571,7.3,7,-52.02,0.7404,0.7559,0.7393,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10896.73,ve_veremi_type2_193,Normal,normal,3591.731,5654.362,31.707,92.39,0.001,157,22,0.8599,0.5,7,-53.71,0.7409,0.756,0.7404,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.73,ve_veremi_type2_193,Normal,normal,3590.407,5686.077,31.76,92.39,0.054,167,23,0.8623,12.7,7,-40.07,0.741,0.7565,0.7409,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.73,ve_veremi_type2_193,Normal,normal,3590.407,5686.077,31.76,92.39,0.0,168,24,0.8571,12.7,7,-52.8,0.7416,0.7565,0.741,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10898.73,ve_veremi_type2_193,Normal,normal,3589.085,5717.741,31.708,92.39,-0.052,178,25,0.8596,9.9,5,-46.72,0.7417,0.7573,0.7416,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10899.73,ve_veremi_type2_193,Normal,normal,3587.761,5749.437,31.753,92.39,0.045,188,26,0.8617,6.6,6,-52.47,0.7417,0.7603,0.7417,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,1,1,0.0,2.2,0,-34.31,0.9932,0.775,1.0,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,2,2,0.0,2.2,0,-55.92,0.9953,0.775,0.9932,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,3,3,0.0,2.2,0,-51.01,0.9967,0.775,0.9953,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,4,4,0.0,2.2,0,-50.81,0.9977,0.775,0.9967,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,5,5,0.0,2.2,0,-52.41,0.9984,0.775,0.9977,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,3617.1,5417.783,40.182,277.06,0.0,6,6,0.0,2.2,0,-57.67,0.9989,0.775,0.9984,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,3622.053,5377.781,40.257,277.06,0.075,16,7,0.5625,10.9,4,-52.26,0.9486,0.776,0.9989,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,3622.053,5377.781,40.257,277.06,0.0,17,8,0.5294,10.9,4,-46.03,0.9164,0.776,0.9486,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,3622.053,5377.781,40.257,277.06,0.0,18,9,0.5,10.9,4,-47.7,0.8965,0.776,0.9164,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,3622.053,5377.781,40.257,277.06,0.0,19,10,0.4737,10.9,4,-46.56,0.8849,0.776,0.8965,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,3627.003,5337.809,40.207,277.06,-0.05,29,11,0.6207,14.2,5,-48.98,0.8636,0.7783,0.8849,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,3627.003,5337.809,40.207,277.06,0.0,30,12,0.6,14.2,5,-53.49,0.8505,0.7783,0.8636,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,3627.003,5337.809,40.207,277.06,0.0,31,13,0.5806,14.2,4,-53.16,0.8431,0.7783,0.8505,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,3627.003,5337.809,40.207,277.06,0.0,32,14,0.5625,14.2,4,-53.69,0.8395,0.7783,0.8431,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,3627.003,5337.809,40.207,277.06,0.0,33,15,0.5455,14.2,4,-53.5,0.8386,0.7783,0.8395,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,3632.626,5297.924,40.194,278.95,-0.012,43,16,0.6279,13.2,6,-49.02,0.8305,0.7808,0.8386,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,3632.626,5297.924,40.194,278.95,0.0,44,17,0.6136,13.2,6,-54.28,0.8261,0.7808,0.8305,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,3632.626,5297.924,40.194,278.95,0.0,45,18,0.6,13.2,6,-54.28,0.8243,0.7808,0.8261,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10804.87,ve_veremi_type2_19,Normal,normal,3638.89,5258.137,40.279,278.95,0.085,55,19,0.6545,8.4,4,-51.93,0.8181,0.7843,0.8243,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10804.87,ve_veremi_type2_19,Normal,normal,3638.89,5258.137,40.279,278.95,0.0,56,20,0.6429,8.4,4,-51.7,0.8148,0.7843,0.8181,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,3645.154,5218.351,40.175,278.95,-0.103,66,21,0.6818,12.1,5,-50.01,0.809,0.788,0.8148,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,3645.154,5218.351,40.175,278.95,0.0,67,22,0.6716,12.1,5,-58.28,0.8059,0.788,0.809,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,3645.154,5218.351,40.175,278.95,0.0,68,23,0.6618,12.1,5,-52.57,0.8045,0.788,0.8059,0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10806.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,3859.81,5929.844,32.36,263.43,0.0,1,1,0.0,10.6,2,-52.01,1.0,0.7889,1.0,1,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10807.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,3856.112,5897.735,32.387,263.43,0.027,11,2,0.8182,15.0,7,-57.3,0.9264,0.78,1.0,1,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10808.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,3852.412,5865.606,32.277,263.43,-0.11,21,3,0.8571,10.8,7,-55.53,0.8713,0.7691,0.9264,1,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10809.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,3849.874,5833.383,32.331,266.2,0.054,31,4,0.871,9.0,6,-55.24,0.8315,0.7645,0.8713,1,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10810.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,3847.732,5801.11,32.341,266.2,0.011,41,5,0.878,14.7,5,-44.96,0.803,0.7597,0.8315,1,1,0,0,0
